Código DANE;Sede;Severidad;Estado físico;Matrícula total;Aporte % ETC;Sector;Zona;Primera infancia;Primaria;Secundaria;Media;Adultos;Municipio;Docentes;Directivos docentes;Secretaría;Departamento;En Decreto 1171 de 2026;Organizaciones aliadas
205837005265;LA UNIÓN;2;Moderado;38;0.1015;OFICIAL;RURAL;3;14;21;0;0;Turbo;1;;Turbo;Antioquia;SI;
217001001271;INSTITUCIÓN EDUCATIVA ADOLFO HOYOS OCAMPO SEDE C;2;Moderado;38;0.08;OFICIAL;RURAL;6;32;0;0;0;Manizales;2;;Manizales;Caldas;SI;Fundación Luker
176100000831;JARDIN MI PEQUEÑO MUNDO;2;Moderado;38;0.0292;OFICIAL;URBANA;38;0;0;0;0;Bolívar;2;;Valle;Valle del Cauca;SI;
276113000533;JUAN DEL CORRAL;3;Crítico;38;0.0292;OFICIAL;RURAL;5;33;0;0;0;Bugalagrande;4;;Valle;Valle del Cauca;SI;
276248000380;RAFAEL URIBE URIBE;2;Moderado;38;0.0292;OFICIAL;RURAL;0;38;0;0;0;El Cerrito;2;;Valle;Valle del Cauca;SI;
276622000305;RODRIGO LLOREDA CAICEDO;1;Bajo;38;0.0292;OFICIAL;RURAL;7;31;0;0;0;Roldanillo;4;1;Valle;Valle del Cauca;SI;
219130000101;LA GRANJA;1;Bajo;38;;OFICIAL;RURAL;4;34;0;0;0;Cajibío;3;;;Cauca;;
219355001387;ESCUELA RURAL MIXTA EL HATO CENTRO;1;Bajo;38;;OFICIAL;RURAL;4;34;0;0;0;Inzá;3;;;Cauca;;
219743000767;CENTRO DOCENTE RURAL MIXTO TOGUENGO;3;Crítico;38;;OFICIAL;RURAL;5;33;0;0;0;Silvia;3;;;Cauca;;
219824800017;LA PRIMAVERA;1;Bajo;38;;OFICIAL;RURAL;5;33;0;0;0;Totoró;3;;;Cauca;;
205197001012;C. E. R. MAZOTES;2;Moderado;38;0.0088;OFICIAL;RURAL;3;17;18;0;0;Cocorná;2;;Antioquia;Antioquia;;
205756000838;I. E. R. LA SOLEDAD;1;Bajo;38;0.0088;OFICIAL;RURAL;1;15;19;3;0;Sonsón;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
225288000095;ESCUELA RURAL CHINZAQUE;2;Moderado;38;0.0142;OFICIAL;RURAL;6;32;0;0;0;Fúquene;2;;Cundinamarca;Cundinamarca;;
225815000350;ESCUELA RURAL LA SALADA;2;Moderado;38;0.0142;OFICIAL;RURAL;4;21;0;0;13;Tocaima;2;;Cundinamarca;Cundinamarca;;
276834000925;SEDE NO. 66 JULIO PEDROZA;1;Bajo;38;0.1378;OFICIAL;RURAL;5;33;0;0;0;Tuluá;2;;Tuluá;Valle del Cauca;;
276100001034;CACIQUE NACEQUIA;2;Moderado;38;0.0292;OFICIAL;RURAL;7;31;0;0;0;Bolívar;3;;Valle;Valle del Cauca;;
276606000664;LA INDEPENDENCIA;1;Bajo;38;0.0292;OFICIAL;RURAL;4;34;0;0;0;Restrepo;1;;Valle;Valle del Cauca;;
217013000564;INSTITUCION EDUCATIVA EL EDEN - SEDE PRINCIPAL;2;Moderado;38;0.0473;;RURAL;1;18;19;0;0;Aguadas;7;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
273504000466;MESA DE ORTEGA;3;Crítico;37;0.0265;OFICIAL;RURAL;12;25;0;0;0;Ortega;2;;Tolima;Tolima;SI;
376364002491;COLEGIO REYES Y SACERDOTES - SEDE PRINCIPAL;1;Bajo;37;0.1337;NO OFICIAL;URBANA;8;29;0;0;0;Jamundí;;;Jamundí;Valle del Cauca;SI;
205837007306;PARAISO TULAPA;2;Moderado;37;0.0988;OFICIAL;RURAL;2;21;14;0;0;Turbo;;;Turbo;Antioquia;SI;
286001003888;ESC RUR MIX NUEVA ESPERANZA;2;Moderado;37;0.0538;OFICIAL;RURAL;1;36;0;0;0;Mocoa;3;;Putumayo;Putumayo;SI;
276113000347;ERNESTO PIZARRO;1;Bajo;37;0.0284;OFICIAL;RURAL;0;37;0;0;0;Bugalagrande;2;;Valle;Valle del Cauca;SI;
276248000347;POLICARPA SALAVARRIETA;2;Moderado;37;0.0284;OFICIAL;RURAL;10;27;0;0;0;El Cerrito;2;;Valle;Valle del Cauca;SI;
276275000065;JOSE CELESTINO MUITS;2;Moderado;37;0.0284;OFICIAL;RURAL;3;34;0;0;0;Florida;2;1;Valle;Valle del Cauca;SI;
276377000035;RAFAEL NUÑEZ;3;Crítico;37;0.0284;OFICIAL;RURAL;3;20;14;0;0;La Cumbre;1;;Valle;Valle del Cauca;SI;
276616000263;LA GRAN COLOMBIA;1;Bajo;37;0.0284;OFICIAL;RURAL;0;16;21;0;0;Riofrío;2;;Valle;Valle del Cauca;SI;
276670000481;MANUELA BELTRAN;1;Bajo;37;0.0284;OFICIAL;RURAL;2;5;2;0;28;San Pedro;1;;Valle;Valle del Cauca;SI;
276736000721;GENERAL SANTANDER SATELITE LA CUCHILLA;3;Crítico;37;0.0284;OFICIAL;RURAL;0;0;28;9;0;Sevilla;4;;Valle;Valle del Cauca;SI;
119701000282;SANTA ROSA;1;Bajo;37;;OFICIAL;URBANA;5;32;0;0;0;Santa Rosa;4;;;Cauca;;
219022000049;HIGUERILLOS;1;Bajo;37;;OFICIAL;RURAL;5;32;0;0;0;Almaguer;3;;;Cauca;;
219212000282;EL DESCANSO;1;Bajo;37;;OFICIAL;RURAL;1;13;23;0;0;Corinto;4;;;Cauca;;
219450000606;LOS LLANOS;1;Bajo;37;;OFICIAL;RURAL;5;32;0;0;0;Mercaderes;2;;;Cauca;;
219473000042;SANTA BARBARA;1;Bajo;37;;OFICIAL;RURAL;4;33;0;0;0;Morales;2;;;Cauca;;
219548000531;LA FLORIDA;1;Bajo;37;;OFICIAL;RURAL;5;32;0;0;0;Piendamó - Tunía;2;;;Cauca;;
219743000546;CENTRO DOCENTE RURAL MIXTO LAGUNA SECA;3;Crítico;37;;OFICIAL;RURAL;5;32;0;0;0;Silvia;3;;;Cauca;;
319532002270;INST DE FORMACION PARA JOVENES Y ADULTOS DEL PATIA IFAP - SEDE PRINCIPAL;3;Crítico;37;;NO OFICIAL;URBANA;0;0;0;0;37;Patía;;;;Cauca;;
163470800018;LA PRIMAVERA;1;Bajo;37;0.1019;OFICIAL;URBANA;0;0;29;6;2;Montenegro;7;;Quindio;Quindio;;
205120001303;C.E.R ANARA;1;Bajo;37;0.0085;OFICIAL;RURAL;4;17;10;6;0;Cáceres;2;;Antioquia;Antioquia;;Fundación Empresas Públicas De Medellín
205361000073;C. E. R. BAJO INGLES;2;Moderado;37;0.0085;OFICIAL;RURAL;2;6;14;15;0;Ituango;3;;Antioquia;Antioquia;;Fundación Secretos Para Contar
205642000226;TROYA;1;Bajo;37;0.0085;OFICIAL;RURAL;2;14;15;6;0;Salgar;3;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205756000277;C. E. R. LA LOMA;1;Bajo;37;0.0085;OFICIAL;RURAL;2;17;15;3;0;Sonsón;2;;Antioquia;Antioquia;;Corporación Empresarial Del Oriente Antioqueño
205761000218;C. E. R. SANTA RITA;2;Moderado;37;0.0085;OFICIAL;RURAL;5;9;20;3;0;Sopetrán;2;;Antioquia;Antioquia;;
205847000121;C. E. R. LA HONDA;1;Bajo;37;0.0085;OFICIAL;RURAL;2;14;18;3;0;Urrao;3;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205887001368;C.E.R. PRESBITERO BENEDICTO SOTO M.;1;Bajo;37;0.0085;OFICIAL;RURAL;5;11;16;5;0;Yarumal;4;;Antioquia;Antioquia;;
125148001241;JARDIN INFANTIL DEPARTAMENTAL;2;Moderado;37;0.0138;OFICIAL;URBANA;37;0;0;0;0;Caparrapí;2;;Cundinamarca;Cundinamarca;;
225339000346;ESCUELA RURAL TRAPICHE;1;Bajo;37;0.0138;OFICIAL;RURAL;2;35;0;0;0;Gutiérrez;2;;Cundinamarca;Cundinamarca;;
268209000132;ESCUELA RURAL LA CALDERA;2;Moderado;37;0.0275;OFICIAL;RURAL;2;35;0;0;0;Confines;2;;Santander;Santander;;
273067001890;EL CAIRO;1;Bajo;37;0.0265;OFICIAL;RURAL;6;31;0;0;0;Ataco;2;;Tolima;Tolima;;
217513000064;CENTRO EDUCATIVO LOS MEDIOS;1;Bajo;37;0.0461;;RURAL;0;9;20;8;0;Pácora;5;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217541000037;ESCUELA NUEVA SEBASTOPOL;2;Moderado;37;0.0461;;RURAL;3;8;26;0;0;Pensilvania;4;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217777000461;SEDE EL BRASIL;2;Moderado;37;0.0461;;RURAL;7;30;0;0;0;Supía;2;;Caldas;Caldas;;
223417000916;SAN MIGUEL;2;Moderado;37;0.1643;;RURAL;10;27;0;0;0;Lorica;2;;Lorica;Córdoba;;
276520000742;ROSARIO DE FATIMA;3;Crítico;36;0.073;OFICIAL;RURAL;0;36;0;0;0;Palmira;2;;Palmira;Valle del Cauca;SI;
205209000459;C. E. R. LEON DE GREIFF;2;Moderado;36;0.0083;OFICIAL;RURAL;0;12;18;6;0;Concordia;2;;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia)
227787000376;SEDE LA UNION;2;Moderado;36;0.0316;OFICIAL;RURAL;3;33;0;0;0;Tadó;2;;Choco;Chocó;SI;
176364800161;SEMILLAS MONTESSORI - SEDE PRINCIPAL;1;Bajo;36;0.1301;NO OFICIAL;URBANA;13;23;0;0;0;Jamundí;;;Jamundí;Valle del Cauca;SI;
227001001838;SEDE LA PEÑA BEBARA;2;Moderado;36;0.0316;OFICIAL;RURAL;3;33;0;0;0;Medio Atrato;2;;Choco;Chocó;SI;
276233000197;MANUEL MURILLO TORO;1;Bajo;36;0.0277;OFICIAL;RURAL;2;34;0;0;0;Dagua;1;;Valle;Valle del Cauca;SI;
276400000111;JOSE ACEVEDO Y GOMEZ;2;Moderado;36;0.0277;OFICIAL;RURAL;4;32;0;0;0;La Unión;2;;Valle;Valle del Cauca;SI;
276736000810;BENJAMIN HERRERA;2;Moderado;36;0.0277;OFICIAL;RURAL;9;2;6;3;16;Sevilla;5;1;Valle;Valle del Cauca;SI;Fundación Carvajal
119100000404;SAN FRANCISCO DE ASIS;1;Bajo;36;;OFICIAL;URBANA;4;32;0;0;0;Bolívar;2;;;Cauca;;
219075000369;SAN ALFONSO;1;Bajo;36;;OFICIAL;RURAL;8;28;0;0;0;Balboa;1;;;Cauca;;
219256002037;EL ROSAL(SEDE PRINCIPAL);1;Bajo;36;;OFICIAL;RURAL;1;10;17;8;0;El Tambo;4;;;Cauca;;
219355000241;ALTO DE LA CRUZ;1;Bajo;36;;OFICIAL;RURAL;9;27;0;0;0;Inzá;2;;;Cauca;;
219418000459;LAS CRUCES;1;Bajo;36;;OFICIAL;RURAL;4;32;0;0;0;López de Micay;2;;;Cauca;;
419142000785;ESC RURAL MIXTA LAS AGUAS;1;Bajo;36;;OFICIAL;RURAL;5;31;0;0;0;Caloto;2;;;Cauca;;
419698001403;ESCUELA RURAL MIXTA EL CASCAJAL;1;Bajo;36;;OFICIAL;RURAL;4;32;0;0;0;Santander de Quilichao;2;;;Cauca;;
205364000058;MARIA JOSEFA CORREA;2;Moderado;36;0.0083;OFICIAL;RURAL;5;23;8;0;0;Jardín;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Empresas Públicas De Medellín | Fundación Fraternidad Medellín
205761000200;C. E. R. SAN NICOLAS;1;Bajo;36;0.0083;OFICIAL;RURAL;4;23;9;0;0;Sopetrán;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
225245000261;CONCENTRACION RURAL EL PARAISO;2;Moderado;36;0.0134;OFICIAL;RURAL;3;33;0;0;0;El Colegio;2;;Cundinamarca;Cundinamarca;;
225279000121;ESCUELA RURAL LA MOYA;2;Moderado;36;0.0134;OFICIAL;RURAL;6;30;0;0;0;Fómeque;4;;Cundinamarca;Cundinamarca;;
225288000052;CONCENTRACION RURAL LA SALLE;2;Moderado;36;0.0134;OFICIAL;RURAL;6;30;0;0;0;Fúquene;2;;Cundinamarca;Cundinamarca;;
217388000332;SECCIONAL EL TAMBOR;1;Bajo;36;0.0448;;RURAL;2;23;11;0;0;La Merced;2;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217433000306;ESCUELA ANA ARANGO DE URIBE;1;Bajo;36;0.0448;;RURAL;4;32;0;0;0;Manzanares;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
223417000096;ESCUELA GARAVITO;2;Moderado;36;0.1599;;RURAL;3;33;0;0;0;Lorica;2;;Lorica;Córdoba;;
268547000890;ESCUELA RURAL EL POLO;3;Crítico;35;0.1051;OFICIAL;RURAL;5;30;0;0;0;Piedecuesta;3;;Piedecuesta;Santander;NO;
276147000559;NUEVA GRANADA;3;Crítico;35;0.197;OFICIAL;RURAL;5;12;11;7;0;Cartago;2;;Cartago;Valle del Cauca;SI;FUNDACIÓN PARA EL MEJORAMIENTO DE LA PRODUCTIVIDAD DEL CULTIVO DE CAÑA DE AZUCAR
227491000591;SEDE CARMEN DE SURAMA;3;Crítico;35;0.0307;OFICIAL;RURAL;5;30;0;0;0;Nóvita;2;;Choco;Chocó;SI;
227025000328;SEDE PUERTO PLATANARES;2;Moderado;35;0.0307;OFICIAL;RURAL;2;33;0;0;0;Medio Baudó;3;;Choco;Chocó;SI;
227787000252;SEDE SALERO;2;Moderado;35;0.0307;OFICIAL;RURAL;3;32;0;0;0;Unión Panamericana;2;;Choco;Chocó;SI;
205837004889;KILOMETRO 25;2;Moderado;35;0.0935;OFICIAL;RURAL;9;26;0;0;0;Turbo;12;1;Turbo;Antioquia;SI;
227050000049;SEDE LA VARIANTE DE MOTOLDO;2;Moderado;35;0.0307;OFICIAL;RURAL;0;13;8;3;11;Atrato;3;;Choco;Chocó;SI;
227001000599;SEDE VILLA DE BEBARA;2;Moderado;35;0.0307;OFICIAL;RURAL;4;31;0;0;0;Medio Atrato;3;;Choco;Chocó;SI;
219075000164;CAMPO BELLO ALTO (sede principal);1;Bajo;35;;OFICIAL;RURAL;7;28;0;0;0;Balboa;5;1;;Cauca;;
219698000092;ALTO SAN JOSE DE MANDIVA;1;Bajo;35;;OFICIAL;RURAL;13;22;0;0;0;Santander de Quilichao;3;;;Cauca;;
419137001544;CENTRO DOCENTE EL AZUL;1;Bajo;35;;OFICIAL;RURAL;2;33;0;0;0;Caldono;3;;;Cauca;;
205055000221;C. E. R. HELIODORO ZULUAGA GOMEZ;2;Moderado;35;0.0081;OFICIAL;RURAL;5;13;12;5;0;Argelia;3;;Antioquia;Antioquia;;Fundación Secretos Para Contar
205120800028;C.E.R LA GRANJA;2;Moderado;35;0.0081;OFICIAL;RURAL;3;21;4;7;0;Cáceres;3;;Antioquia;Antioquia;;Fundación Secretos Para Contar
205240000742;I. E. R. SAN PIO X;2;Moderado;35;0.0081;OFICIAL;RURAL;0;8;17;10;0;Ebéjico;5;;Antioquia;Antioquia;;
205306000102;E R EL BALSO;2;Moderado;35;0.0081;OFICIAL;RURAL;2;17;16;0;0;Giraldo;2;;Antioquia;Antioquia;;
205376000029;CANDIDO BERNAL;2;Moderado;35;0.0081;OFICIAL;RURAL;2;20;13;0;0;La Ceja;2;;Antioquia;Antioquia;;Fundación Secretos Para Contar
205467000081;C. E. R. ZARCITOS;2;Moderado;35;0.0081;OFICIAL;RURAL;0;35;0;0;0;Montebello;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Empresas Públicas De Medellín
205847000393;C. E. R. LA PRIMAVERA;2;Moderado;35;0.0081;OFICIAL;RURAL;1;16;12;6;0;Urrao;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205856000142;C. E. R. JESUS MARIA ALVAREZ;2;Moderado;35;0.0081;OFICIAL;RURAL;2;12;14;7;0;Valparaíso;3;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
263001000684;TIGREROS;1;Bajo;35;0.0865;OFICIAL;RURAL;8;27;0;0;0;Armenia;1;;Armenia;Quindio;;
276892000404;PILAS DE DAPA;3;Crítico;35;0.1556;OFICIAL;RURAL;35;0;0;0;0;Yumbo;1;;Yumbo;Valle del Cauca;;
217088000071;ESCUELA NUEVA LA CASCADA;2;Moderado;35;0.0436;;RURAL;7;28;0;0;0;Belalcázar;2;;Caldas;Caldas;;
217486000103;ESCUELA PABLO VI;2;Moderado;35;0.0436;;RURAL;4;31;0;0;0;Neira;2;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217614000316;ESCUELA RURAL VENEROS;2;Moderado;35;0.0436;;RURAL;4;31;0;0;0;Riosucio;2;;Caldas;Caldas;;
217653000374;SEDE ELADIA MEJIA;2;Moderado;35;0.0436;;RURAL;0;13;17;5;0;Salamina;;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217873000391;CENTRO EDUCATIVO LA MILAGROSA;2;Moderado;35;0.0436;;RURAL;5;30;0;0;0;Villamaría;2;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
223417002196;RODEITO;1;Bajo;35;0.1554;;RURAL;8;27;0;0;0;Lorica;1;;Lorica;Córdoba;;
223001003339;ESC RURAL MIXTA LA LUCHA;1;Bajo;35;0.0355;;RURAL;9;26;0;0;0;Montería;2;1;Monteria;Córdoba;;
223001007270;ESC RURAL MIXTA SAN LUIS;1;Bajo;35;0.0355;;RURAL;9;26;0;0;0;Montería;2;;Monteria;Córdoba;;
276364000125;SEDE MARIO SANCHEZ SOLIS;3;Crítico;34;0.1228;OFICIAL;RURAL;6;28;0;0;0;Jamundí;1;;Jamundí;Valle del Cauca;SI;
227745000201;SEDE JUSTINIANO ARBOLEDA DE BARRANCON;2;Moderado;34;0.0299;OFICIAL;RURAL;6;28;0;0;0;Sipí;3;;Choco;Chocó;SI;
205093000201;C. E. R. PIÑONAL;2;Moderado;34;0.0078;OFICIAL;RURAL;5;29;0;0;0;Betulia;2;;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
376111002193;JARD INF Y GUARDERIA PICARDIAS;1;Bajo;34;0.1888;NO OFICIAL;URBANA;34;0;0;0;0;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
205837005702;E.R. NUEVA UNION;2;Moderado;34;0.0908;OFICIAL;RURAL;1;33;0;0;0;Turbo;1;;Turbo;Antioquia;SI;Fundación Secretos Para Contar
205837007276;ESCUELA RURAL RIOMAR;2;Moderado;34;0.0908;OFICIAL;RURAL;6;28;0;0;0;Turbo;1;;Turbo;Antioquia;SI;
205837007314;ALTO COPE;2;Moderado;34;0.0908;OFICIAL;RURAL;7;27;0;0;0;Turbo;2;;Turbo;Antioquia;SI;
205837005648;E.R. AGUAS CLARAS;2;Moderado;34;0.0908;OFICIAL;RURAL;5;29;0;0;0;Turbo;1;;Turbo;Antioquia;SI;
205837004943;E.R. SIETE DE AGOSTO;2;Moderado;34;0.0908;OFICIAL;RURAL;6;28;0;0;0;Turbo;1;;Turbo;Antioquia;SI;
276109008058;LA VUELTA;1;Bajo;34;0.061;OFICIAL;RURAL;10;24;0;0;0;Buenaventura;3;;Buenaventura;Valle del Cauca;SI;
219022000421;ORDONEZ;1;Bajo;34;;OFICIAL;RURAL;6;28;0;0;0;Almaguer;2;;;Cauca;;
219100000191;VARONES SAN LORENZO;1;Bajo;34;;OFICIAL;RURAL;0;34;0;0;0;Bolívar;3;;;Cauca;;
219137000247;ESCUELA RURAL MIXTA EL CARMEN;1;Bajo;34;;OFICIAL;RURAL;2;32;0;0;0;Caldono;2;;;Cauca;;
219137000255;CENTRO DOCENTE RURAL MIXTO SAN JUANITO;1;Bajo;34;;OFICIAL;RURAL;4;30;0;0;0;Caldono;3;;;Cauca;;
219137000387;EL SOCORRO;1;Bajo;34;;OFICIAL;RURAL;1;33;0;0;0;Caldono;4;;;Cauca;;
219318000290;PENITENTE;1;Bajo;34;;OFICIAL;RURAL;8;26;0;0;0;Guapi;3;;;Cauca;;
219548000281;EL HOGAR (sede principal);1;Bajo;34;;OFICIAL;RURAL;5;29;0;0;0;Piendamó - Tunía;4;1;;Cauca;;
419130000798;LAS CASITAS;1;Bajo;34;;OFICIAL;RURAL;2;32;0;0;0;Cajibío;3;;;Cauca;;
419698001764;MARIA AUXILIADORA;1;Bajo;34;;OFICIAL;RURAL;5;29;0;0;0;Santander de Quilichao;2;;;Cauca;;
205093000618;C. E. R. EL SEIS;2;Moderado;34;0.0078;OFICIAL;RURAL;7;17;8;2;0;Betulia;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205576000368;C. E. R. CALIFORNIA;1;Bajo;34;0.0078;OFICIAL;RURAL;2;18;14;0;0;Pueblorrico;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205579000202;C. E. R. PUERTO MURILLO;2;Moderado;34;0.0078;OFICIAL;RURAL;4;12;12;6;0;Puerto Berrío;2;;Antioquia;Antioquia;;Fundación Secretos Para Contar
273449000192;SAN ANTONIO;3;Crítico;34;0.0244;OFICIAL;RURAL;4;30;0;0;0;Melgar;2;;Tolima;Tolima;;
276834002537;SEDE NO. 105 DEBORA GUERRERO LOZANO;3;Crítico;34;0.1233;OFICIAL;RURAL;2;32;0;0;0;Tuluá;2;;Tuluá;Valle del Cauca;;
276736000291;SANTA MARTA;3;Crítico;34;0.0261;OFICIAL;RURAL;6;28;0;0;0;Sevilla;1;;Valle;Valle del Cauca;;
276869000057;JUANA MARIA CALDAS;1;Bajo;34;0.1511;OFICIAL;RURAL;3;11;16;4;0;Vijes;2;;Yumbo;Valle del Cauca;;
217013000017;SEDE VIBORAL;3;Crítico;34;0.0423;;RURAL;4;30;0;0;0;Aguadas;;;Caldas;Caldas;;
217050000175;INSTITUCION EDUCATIVA JUAN CRISOSTOMO OSORIO - SEDE PRINCIPAL;1;Bajo;34;0.0423;;RURAL;0;0;19;15;0;Aranzazu;5;2;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
223417002251;JOVAL;3;Crítico;34;0.151;;RURAL;10;24;0;0;0;Lorica;1;;Lorica;Córdoba;;
276670000279;ANTONIO NARIÑO;3;Crítico;33;0.0254;OFICIAL;RURAL;0;8;12;4;9;San Pedro;2;;Valle;Valle del Cauca;SI;
273504000156;BALSA FRUTERO;3;Crítico;33;0.0236;OFICIAL;RURAL;1;19;13;0;0;Ortega;2;;Tolima;Tolima;SI;
276111000102;EL PLACER - SEDE PRINCIPAL;2;Moderado;33;0.1833;OFICIAL;RURAL;4;14;7;2;6;Guadalajara de Buga;11;2;Buga;Valle del Cauca;SI;Fundación Nutresa
205837006148;E.R. LOS MONCHOLOS;2;Moderado;33;0.0881;OFICIAL;RURAL;2;18;13;0;0;Turbo;1;;Turbo;Antioquia;SI;
205837000107;E.R. LA TACHUELA;2;Moderado;33;0.0881;OFICIAL;RURAL;6;27;0;0;0;Turbo;2;;Turbo;Antioquia;SI;
205483000198;C. E. R. LAS MANGAS;2;Moderado;33;0.0076;OFICIAL;RURAL;5;15;13;0;0;Nariño;2;;Antioquia;Antioquia;SI;
376111032238;COL TALENTOS;1;Bajo;33;0.1833;NO OFICIAL;URBANA;6;27;0;0;0;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
227001001986;SEDE PUENTE DE TANANDO;1;Bajo;33;0.029;OFICIAL;RURAL;1;32;0;0;0;Atrato;3;;Choco;Chocó;SI;
227150800034;SEDE JIGUA;1;Bajo;33;0.029;OFICIAL;RURAL;9;24;0;0;0;Carmen del Darién;;;Choco;Chocó;SI;
276054000141;CRISTOBAL COLON;2;Moderado;33;0.0254;OFICIAL;RURAL;9;24;0;0;0;Argelia;1;;Valle;Valle del Cauca;SI;
276670000121;SAN JUDAS TADEO;2;Moderado;33;0.0254;OFICIAL;RURAL;3;30;0;0;0;San Pedro;2;;Valle;Valle del Cauca;SI;
276109800097;ESCUELA GILBERTO PIRAZA MENBACHE;3;Crítico;33;0.0592;OFICIAL;RURAL;1;32;0;0;0;Buenaventura;;;Buenaventura;Valle del Cauca;SI;
219130000578;CACAHUAL (sede principal);2;Moderado;33;;OFICIAL;RURAL;6;27;0;0;0;Cajibío;3;1;;Cauca;;
219142001022;C.E.R.M. INTEGRADA ARRAYÁN CHOCHO - SEDE PRINCIPAL;1;Bajo;33;;OFICIAL;RURAL;7;26;0;0;0;Caloto;4;;;Cauca;;
219318002314;SANTA GERTRUDIS;1;Bajo;33;;OFICIAL;RURAL;4;29;0;0;0;Guapi;2;;;Cauca;;
219418001382;YUCAL-JOLI;3;Crítico;33;;OFICIAL;RURAL;9;24;0;0;0;López de Micay;2;;;Cauca;;
219548000434;LOMA CORTA;1;Bajo;33;;OFICIAL;RURAL;3;30;0;0;0;Piendamó - Tunía;3;;;Cauca;;
219807000197;CUCHICAMA (sede principal);1;Bajo;33;;OFICIAL;RURAL;9;24;0;0;0;Timbío;2;1;;Cauca;;
419142000807;ALTO DEL PALO;1;Bajo;33;;OFICIAL;RURAL;2;31;0;0;0;Caloto;3;;;Cauca;;
205093000707;GUILLERMO LEMA DIAZ;2;Moderado;33;0.0076;OFICIAL;RURAL;1;17;9;6;0;Betulia;3;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205147000996;I.E.R. LA PROVINCIA;2;Moderado;33;0.0076;OFICIAL;RURAL;1;16;11;5;0;Carepa;;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Corona | Fundación Fraternidad Medellín
205318000124;E R FERMIN MONTOYA GUAMITO;2;Moderado;33;0.0076;OFICIAL;RURAL;9;24;0;0;0;Guarne;2;;Antioquia;Antioquia;;Fundación Incolmotos Yamaha
205376000096;EL HIGUERON;2;Moderado;33;0.0076;OFICIAL;RURAL;3;14;16;0;0;La Ceja;2;;Antioquia;Antioquia;;Corporación Empresarial Del Oriente Antioqueño
205873000059;C. E. R. PALO BLANCO;2;Moderado;33;0.0076;OFICIAL;RURAL;3;30;0;0;0;Vigía del Fuerte;2;;Antioquia;Antioquia;;Fundación Secretos Para Contar
266001001779;BUENOS AIRES;3;Crítico;33;0.0426;OFICIAL;RURAL;2;31;0;0;0;Pereira;1;;Pereira;Risaralda;;
266088000099;SE LA TRIBUNA;3;Crítico;33;0.0744;OFICIAL;RURAL;2;13;12;6;0;Belén de Umbría;3;;Risaralda;Risaralda;;
217042000786;SEDE LA ARBOLEDA;3;Crítico;33;0.0411;;RURAL;2;31;0;0;0;Anserma;2;;Caldas;Caldas;;
223417001823;LOS RODRIGUEZ;3;Crítico;33;0.1465;;RURAL;6;27;0;0;0;Lorica;1;;Lorica;Córdoba;;
276364000656;SEDE VEINTE DE JULIO;3;Crítico;32;0.1156;OFICIAL;RURAL;0;13;19;0;0;Jamundí;2;;Jamundí;Valle del Cauca;SI;
217513000234;INSTITUCION EDUCATIVA LA MILAGROSA - SEDE PRINCIPAL;2;Moderado;32;0.0398;OFICIAL;RURAL;7;13;12;0;0;Pácora;4;;Caldas;Caldas;SI;Federación Nacional de Cafeteros de Colombia
205837006802;LOS ALPES;2;Moderado;32;0.0855;OFICIAL;RURAL;5;27;0;0;0;Turbo;2;;Turbo;Antioquia;SI;
305837005456;E.U. SAN FRANCISCO DE ASIS;2;Moderado;32;0.0855;OFICIAL;URBANA;0;12;0;0;20;Turbo;1;;Turbo;Antioquia;SI;
